0.22702992985168985	0.0012941279469034098	-0.5132371407605609	0.0017401142068817557	-0.6990968428776496	0.02010071192888012	0.0457453351941514	0.02529262200925696
0.23172600653971995	0.002965226027111243	-0.4701013511021236	0.0036687214581890113	-0.647803478223707	0.03493368773897947	0.04945112266771534	0.041099144247937064
0.23642208322775005	0.006429756149635154	-0.4269655614436863	0.0073832822846793015	-0.5965101135697644	0.05820969227628395	0.05315691014127929	0.06452996664911861
0.24111815991578014	0.013194329123456085	-0.383829771785249	0.014183452297656796	-0.5452167489158216	0.09299595272965634	0.05686269761484323	0.09789935666580048
0.24581423660381024	0.025623369252790854	-0.3406939821268117	0.026008312679462797	-0.493923384261879	0.14244613430809175	0.060568485088407176	0.14351191874848723
0.25051031329184037	0.04709136387365484	-0.29755819246837434	0.04552397216848227	-0.44263001960793635	0.209196860622184	0.06427427256197112	0.20327587534387398
0.25520638997987044	0.08190349113557785	-0.25442240280993705	0.0760616717807092	-0.39133665495399367	0.29456255148612076	0.06798006003553506	0.27821045380094367
0.2599024666679005	0.1348092432059301	-0.21128661315149977	0.12130796861578763	-0.340043290300051	0.3976653750086752	0.07168584750909901	0.3679177877703355
0.26459854335593064	0.20998730455719392	-0.16815082349306243	0.18467603424155254	-0.28874992564610835	0.5147257543862243	0.07539163498266295	0.47012988776773257
0.26929462004396076	0.30954409145319445	-0.1250150338346251	0.2683672374417956	-0.23745656099216572	0.638780859507371	0.07909742245622689	0.5804631762249185
0.27399069673199083	0.43182532640128274	-0.0818792441761878	0.3722598494686021	-0.1861631963382231	0.7600563035768861	0.08280320992979083	0.6925023029473781
0.2786867734200209	0.5700983877329286	-0.03874345451775052	0.4929020736669343	-0.13486983168428035	0.8670766902249017	0.08650899740335477	0.798284149136666
0.28338285010805103	0.7122748782660676	0.0043923351406868205	0.6229781851219427	-0.08357646703033772	0.9483903630109569	0.09021478487691872	0.889167388000109
0.28807892679608116	0.8421734638823453	0.04752812479912416	0.7515930910126171	-0.03228310237639509	0.9945683361041695	0.09392057235048266	0.9569721109144506
0.29277500348411123	0.942348601809937	0.09066391445756139	0.8655466210470926	0.01901026227754765	1.0	0.0976263598240466	0.9951871798358237
0.2974710801721413	0.9978786699088374	0.13379970411599873	0.9514717482814731	0.07030362693149028	0.9640137903776674	0.10133214729761056	1.0
0.3021671568601714	1.0	0.17693549377443607	0.9983873638374982	0.12159699158543291	0.8910136726649126	0.10503793477117448	0.970923388957795
0.30686323354820155	0.9483712330365496	0.2200712834328734	1.0	0.17289035623937554	0.789593137768714	0.10874372224473844	0.9108768446635053
0.3115593102362316	0.8511632332472555	0.26320707309131075	0.9560897678860734	0.22418372089331817	0.670872882286745	0.11244950971830238	0.825703445491688
0.3162553869242617	0.7229419908477881	0.306342862749748	0.8725595714614901	0.2754770855472609	0.5465060632585099	0.11615529719186632	0.7232330555048783
0.3209514636122918	0.581099039210244	0.3494786524081853	0.7601324087485781	0.32677045020120343	0.4268424529758918	0.11986108466543026	0.612099710197676
0.32564754030032195	0.44203125212004046	0.39261444206662266	0.6320932577912209	0.3780638148551463	0.31963777922192177	0.12356687213899421	0.5005596244803122
0.330343616988352	0.31820859445286837	0.4357502317250599	0.5017308583811008	0.4293571795090889	0.22949143276160544	0.12727265961255815	0.39552978597918914
0.3350396936763821	0.21678386077711792	0.47888602138349723	0.3801528173027624	0.48065054416303155	0.15797658640298795	0.1309784470861221	0.30198982346631975
0.3397357703644122	0.13976489394426683	0.5220218110419346	0.2749434387889611	0.5319439088169742	0.10426459204486513	0.13468423455968603	0.22278972530649796
0.34443184705244234	0.08527571385140774	0.5651576007003718	0.18981313104097197	0.5832372734709168	0.06597795441618019	0.13839002203324996	0.15881361943961295
0.3491279237404724	0.04923894504058504	0.6082933903588092	0.12508547787245416	0.6345306381248594	0.040029366762409195	0.14209580950681394	0.1093880965032473
0.3538240004285025	0.026905943560156246	0.6514291800172465	0.07868379117354264	0.6858240027788021	0.023285012127352265	0.14580159698037787	0.07280180086615225
0.3585200771165326	0.013913738146483742	0.6945649696756837	0.04724560429584237	0.7371173674327449	0.012986499171992166	0.1495073844539418	0.04681703606520839
0.36321615380456274	0.006809191310049538	0.7377007593341212	0.027079166052150556	0.7884107320866875	0.006944253894247359	0.15321317192750575	0.029090785259377538
0.3679122304925928	0.0031535764097024386	0.7808365489925584	0.014815179190284007	0.8397040967406301	0.003560221061606857	0.1569189594010697	0.017466130845159977
