-0.06760042825408522	0.0033106127713810824	-0.04159706956485358	0.021425162723653086	-0.08217241707212232	0.004516980934595115
-0.0635563412801498	0.006424668464420774	-0.03855880449842365	0.036809445603103313	-0.07679789684315827	0.008947330057703148
-0.05951225430621437	0.01196840378006693	-0.03552053943199372	0.06069831896848832	-0.0714233766141942	0.016922595762211112
-0.055468167332278946	0.02140252039859371	-0.03248227436556379	0.09606745601572503	-0.06604885638523016	0.030561088862917758
-0.05142408035834352	0.03673979954954811	-0.029444009299133864	0.14593456117538098	-0.06067433615626609	0.05269858912826121
-0.0473799933844081	0.06054131099296392	-0.026405744232703934	0.21277581490996242	-0.05529981592730204	0.08676757782772775
-0.04333590641047268	0.09576571062240995	-0.02336747916627401	0.29776154423092865	-0.049925295698337986	0.13640939446014497
-0.039291819436537256	0.1454157427778692	-0.02032921409984408	0.39994216510458147	-0.04455077546937393	0.2047667367771947
-0.03524773246260183	0.21196101580200466	-0.01729094903341415	0.5155941940317772	-0.03917625524040987	0.2934964541993489
-0.031203645488666408	0.2965812792873184	-0.01425268396698422	0.6379712132196146	-0.033801735011445816	0.401674840163692
-0.02715955851473098	0.3983590169574186	-0.011214418900554291	0.7576635367424618	-0.02842721478248176	0.5248977625357557
-0.02311547154079556	0.513628064724722	-0.008176153834124365	0.863642350536919	-0.023052694553517702	0.6549424419508514
-0.01907138456686014	0.6357202055157118	-0.005137888767694436	0.9448735985196203	-0.017678174324553653	0.7802968778307914
-0.015027297592924711	0.7553121318981187	-0.0020996237012645066	0.9921920371359745	-0.012303654095589589	0.887656474006673
-0.01098321061898929	0.8614500123836693	0.0009386413651654227	1.0	-0.006929133866625539	0.9641804066400123
-0.006939123645053863	0.9431415510518372	0.003976906431595352	0.9673563846013066	-0.0015546136376614755	1.0
-0.002895036671118442	0.9912126852172238	0.007015171498025281	0.8981631739831322	0.0038199065913025743	0.9903073888655917
0.0011490503028169785	1.0	0.01005343656445521	0.8003984262008642	0.009194426820266624	0.9364149961659669
0.005193137276752399	0.968448039832938	0.01309170163088514	0.6846040236631331	0.014568947049230688	0.8454638091426793
0.009237224250687834	0.9003177755130728	0.01612996669731507	0.5620240604165516	0.019943467278194738	0.7288698823158876
0.013281311224623255	0.8034493447351706	0.019168231763745	0.44284588022566845	0.0253179875071588	0.5999752142034369
0.017325398198558675	0.6882787366094715	0.02220649683017492	0.3349134191728159	0.03069250773612285	0.4715686605159162
0.021369485172494096	0.5659960243479792	0.02524476189660485	0.24310546891645007	0.036067027965086915	0.3539035197275295
0.025413572146429517	0.44679220161320465	0.02828302696303478	0.16937103769788173	0.041441548194050964	0.25360227781832223
0.029457659120364937	0.33856414550154285	0.03132129202946471	0.11325719658562501	0.046816068423015014	0.17352008003485211
0.03350174609430037	0.24627454138211927	0.03435955709589464	0.07269000626020404	0.05219058865197908	0.11336386647825811
0.03754583306823579	0.17196546963887296	0.03739782216232457	0.04477811884591709	0.05756510888094314	0.0707176599933188
0.04158992004217121	0.11526730971310528	0.0404360872287545	0.026475198364007396	0.06293962910990718	0.042122043736079993
0.045634007016106634	0.07416760238588926	0.043474352295184426	0.015024320534078879	0.06831414933887124	0.023956276058915024
0.049678093990042055	0.04581054920688405	0.046512617361614356	0.008183379611465744	0.0736886695678353	0.013009407110933761
0.053722180963977476	0.027161886670603225	0.049550882428044285	0.004278118349744363	0.07906318979679938	0.006745653375927948
