18.10912170243381	0.0011352578657152124	0.0005847472065300015
54.76649803835713	0.0013328222215669508	0.000676640085360232
165.62754156002325	0.0009474708503337488	0.000561223045846587
500.89897119228203	0.0005806316780917455	0.0003271307517136529
1514.8433465732558	0.00040442278398896347	0.00017253789160495857
4581.263880808348	0.00035513801847191206	0.00010029927790381603
13854.883934418895	0.0003447113519426583	8.852957148336706e-05
41900.62258591151	0.0003403114913619372	8.496702214475562e-05
126717.92715098156	0.00032942750567628923	4.0226919463559094e-05
383226.59832841065	0.00032813101102067613	3.477262579220213e-05
1158972.7591691243	0.0003414309370572067	7.242843927000845e-05
