-202.0	2.9282576866764274e-06
-200.0	1.4641288433382137e-06
-198.0	1.4641288433382137e-06
-197.0	1.4641288433382137e-06
-193.0	1.4641288433382137e-06
-191.0	1.4641288433382137e-06
-189.0	1.4641288433382137e-06
-188.0	1.4641288433382137e-06
-185.0	2.9282576866764274e-06
-184.0	4.3923865300146415e-06
-182.0	2.9282576866764274e-06
-181.0	2.9282576866764274e-06
-175.0	1.4641288433382137e-06
-168.0	1.4641288433382137e-06
-166.0	2.9282576866764274e-06
-164.0	1.4641288433382137e-06
-163.0	1.4641288433382137e-06
-155.0	1.4641288433382137e-06
-154.0	1.4641288433382137e-06
-147.0	1.4641288433382137e-06
-144.0	1.4641288433382137e-06
-143.0	1.4641288433382137e-06
-141.0	4.3923865300146415e-06
-139.0	2.9282576866764274e-06
-138.0	2.9282576866764274e-06
-136.0	1.4641288433382137e-06
-134.0	2.9282576866764274e-06
-133.0	4.3923865300146415e-06
-132.0	1.4641288433382137e-06
-131.0	2.9282576866764274e-06
-130.0	2.9282576866764274e-06
-129.0	4.3923865300146415e-06
-128.0	1.4641288433382137e-06
-127.0	5.856515373352855e-06
-126.0	2.9282576866764274e-06
-125.0	1.4641288433382137e-06
-124.0	1.4641288433382137e-06
-123.0	7.320644216691069e-06
-122.0	2.9282576866764274e-06
-121.0	2.9282576866764274e-06
-120.0	7.320644216691069e-06
-118.0	5.856515373352855e-06
-117.0	7.320644216691069e-06
-116.0	7.320644216691069e-06
-115.0	5.856515373352855e-06
-114.0	5.856515373352855e-06
-113.0	8.784773060029283e-06
-112.0	7.320644216691069e-06
-111.0	5.856515373352855e-06
-110.0	4.3923865300146415e-06
-109.0	4.3923865300146415e-06
-108.0	2.9282576866764274e-06
-107.0	8.784773060029283e-06
-106.0	5.856515373352855e-06
-105.0	4.3923865300146415e-06
-104.0	2.9282576866764274e-06
-103.0	1.171303074670571e-05
-102.0	5.856515373352855e-06
-101.0	1.3177159590043925e-05
-100.0	5.856515373352855e-06
-99.0	1.3177159590043925e-05
-98.0	1.610541727672035e-05
-97.0	4.3923865300146415e-06
-96.0	8.784773060029283e-06
-95.0	1.610541727672035e-05
-94.0	1.0248901903367496e-05
-93.0	1.4641288433382138e-05
-92.0	7.320644216691069e-06
-91.0	1.3177159590043925e-05
-90.0	1.610541727672035e-05
-89.0	4.3923865300146415e-06
-88.0	7.320644216691069e-06
-87.0	7.320644216691069e-06
-86.0	1.0248901903367496e-05
-85.0	8.784773060029283e-06
-84.0	1.171303074670571e-05
-83.0	2.342606149341142e-05
-82.0	1.3177159590043925e-05
-81.0	5.856515373352855e-06
-80.0	1.7569546120058566e-05
-79.0	1.4641288433382138e-05
-78.0	2.0497803806734993e-05
-77.0	8.784773060029283e-06
-76.0	1.4641288433382138e-05
-75.0	2.1961932650073208e-05
-74.0	1.4641288433382138e-05
-73.0	2.0497803806734993e-05
-72.0	2.0497803806734993e-05
-71.0	1.171303074670571e-05
-70.0	1.4641288433382138e-05
-69.0	1.610541727672035e-05
-68.0	1.0248901903367496e-05
-67.0	1.610541727672035e-05
-66.0	1.3177159590043925e-05
-65.0	2.1961932650073208e-05
-64.0	2.781844802342606e-05
-63.0	1.7569546120058566e-05
-62.0	3.074670571010249e-05
-61.0	2.9282576866764276e-05
-60.0	2.0497803806734993e-05
-59.0	3.074670571010249e-05
-58.0	5.124450951683748e-05
-57.0	4.978038067349927e-05
-56.0	4.978038067349927e-05
-55.0	5.856515373352855e-05
-54.0	4.831625183016106e-05
-53.0	4.3923865300146415e-05
-52.0	6.881405563689605e-05
-51.0	7.46705710102489e-05
-50.0	7.027818448023426e-05
-49.0	7.320644216691069e-05
-48.0	7.320644216691069e-05
-47.0	0.00010248901903367496
-46.0	9.809663250366032e-05
-45.0	8.638360175695461e-05
-44.0	0.0001493411420204978
-43.0	0.0001698389458272328
-42.0	0.00014348462664714494
-41.0	0.00018301610541727673
-40.0	0.00016251830161054172
-39.0	0.0001903367496339678
-38.0	0.0002474377745241581
-37.0	0.00027086383601756956
-36.0	0.0003308931185944363
-35.0	0.0003103953147877013
-34.0	0.00036603221083455345
-33.0	0.0004260614934114202
-32.0	0.000465592972181552
-31.0	0.0005578330893118594
-30.0	0.0006310395314787701
-29.0	0.0007247437774524158
-28.0	0.0008243045387994144
-27.0	0.0010029282576866764
-26.0	0.0010775988286969252
-25.0	0.0012240117130307468
-24.0	0.0014465592972181553
-23.0	0.0016310395314787702
-22.0	0.0018052708638360176
-21.0	0.002048316251830161
-20.0	0.0023879941434846266
-19.0	0.0028125915080527085
-18.0	0.003137628111273792
-17.0	0.003464128843338214
-16.0	0.004096632503660322
-15.0	0.004739385065885798
-14.0	0.0056500732064421666
-13.0	0.00671303074670571
-12.0	0.007913616398243046
-11.0	0.008963396778916544
-10.0	0.01087701317715959
-9.0	0.013865300146412884
-8.0	0.01789311859443631
-7.0	0.023531478770131772
-6.0	0.03176866764275256
-5.0	0.043106881405563686
-4.0	0.06350658857979502
-3.0	0.0672679355783309
-2.0	0.06695168374816984
-1.0	0.06583601756954612
0.0	0.07205710102489019
1.0	0.06254172767203514
2.0	0.06425622254758419
3.0	0.065099560761347
4.0	0.061559297218155194
5.0	0.04197657393850659
6.0	0.030800878477306004
7.0	0.02271156661786237
8.0	0.017115666178623718
9.0	0.013701317715959005
10.0	0.010428989751098097
11.0	0.008732064421669107
12.0	0.007502196193265007
13.0	0.006320644216691069
14.0	0.005428989751098096
15.0	0.004654465592972182
16.0	0.004174231332357247
17.0	0.003515373352855051
18.0	0.002923865300146413
19.0	0.0027027818448023427
20.0	0.0023250366032210833
21.0	0.0019853587115666177
22.0	0.0017291361639824305
23.0	0.0014773060029282577
24.0	0.0013001464128843338
25.0	0.00112298682284041
26.0	0.0010234260614934115
27.0	0.0008550512445095168
28.0	0.0007027818448023426
29.0	0.0005915080527086384
30.0	0.0005739385065885798
31.0	0.0005021961932650073
32.0	0.0004597364568081991
33.0	0.0003806734992679356
34.0	0.0003806734992679356
35.0	0.00026647144948755493
36.0	0.00028111273792093706
37.0	0.0002635431918008785
38.0	0.00020497803806734992
39.0	0.0001683748169838946
40.0	0.0001581259150805271
41.0	0.0001903367496339678
42.0	0.0001478770131771596
43.0	0.00013030746705710103
44.0	0.00014641288433382137
45.0	0.00010395314787701318
46.0	6.881405563689605e-05
47.0	8.199121522693997e-05
48.0	7.174231332357247e-05
49.0	6.44216691068814e-05
50.0	7.027818448023426e-05
